run,na_ratio,epoch,mae_cont,acc_cat,dataset
8,0.5,1000,180.98014342795508,0.8662140943936455,HANCOCK
9,0.5,100,174.05267765191599,0.8599185788304959,HANCOCK
3,0.1,400,168.13904234869304,0.8599221789883269,HANCOCK
7,0.01,700,171.55822539034742,0.8822170900692841,HANCOCK
6,0.5,100,188.2138974271033,0.8595752471622117,HANCOCK
9,0.01,1000,177.70998880486204,0.8614318706697459,HANCOCK
9,0.5,1000,172.62526071558077,0.8706513693560326,HANCOCK
6,0.25,700,157.54559761548174,0.8651291512915129,HANCOCK
6,0.05,700,161.4918086263761,0.8847058823529412,HANCOCK
4,0.01,100,151.13607887519666,0.8692660550458715,HANCOCK
8,0.05,700,150.65143098156904,0.8677570093457944,HANCOCK
4,0.05,1000,165.5653804595801,0.8727770177838577,HANCOCK
0,0.25,1000,174.44146770547025,0.8654165896914835,HANCOCK
6,0.1,1000,153.6614815637469,0.8736453769887018,HANCOCK
4,0.25,700,185.47935783501282,0.865521381730858,HANCOCK
7,0.25,100,173.49542331816863,0.8609655172413793,HANCOCK
7,0.05,100,130.84119182307256,0.8671586715867159,HANCOCK
2,0.1,400,185.2975431963762,0.8644935972060536,HANCOCK
8,0.25,100,178.72619615521802,0.8566009806642613,HANCOCK
1,0.5,700,185.18910641254342,0.8627023516860708,HANCOCK
7,0.1,1000,164.72842179957715,0.8800372699743769,HANCOCK
2,0.05,400,167.61354238315832,0.8712962962962963,HANCOCK
9,0.25,1000,172.9174244139129,0.8824831657596163,HANCOCK
2,0.5,100,172.34935511343906,0.8620944293164721,HANCOCK
5,0.01,1000,185.08452414504174,0.8325471698113207,HANCOCK
3,0.5,700,180.4958517909345,0.866390041493776,HANCOCK
8,0.5,700,172.44772005554444,0.8636741479634248,HANCOCK
5,0.5,400,175.5448158879639,0.8639789171945074,HANCOCK
5,0.1,700,174.51165382623512,0.8759761139182362,HANCOCK
8,0.1,100,172.24907144889227,0.8618495796409907,HANCOCK
3,0.01,700,213.5414745542693,0.8758465011286681,HANCOCK
4,0.5,400,170.63564962225274,0.8619732642582913,HANCOCK
1,0.01,400,215.47235685209685,0.8622327790973872,HANCOCK
1,0.25,700,172.34255677933376,0.8695412337960835,HANCOCK
8,0.05,100,149.39808146773245,0.8677570093457944,HANCOCK
7,0.5,400,178.80629284615273,0.861057113764695,HANCOCK
0,0.01,1000,148.65110830546533,0.8565121412803532,HANCOCK
2,0.5,400,172.36799656749076,0.8606636820971985,HANCOCK
0,0.05,100,182.61586160704272,0.8405456255879586,HANCOCK
3,0.05,100,161.171020494421,0.8547794117647058,HANCOCK
6,0.05,400,158.96401075200842,0.8663529411764705,HANCOCK
8,0.1,400,170.99467561273119,0.8618495796409907,HANCOCK
9,0.5,700,173.3505188768299,0.867921909696521,HANCOCK
7,0.05,700,123.97295394397766,0.8703874538745388,HANCOCK
8,0.01,400,213.04030854359354,0.8714953271028038,HANCOCK
9,0.05,100,139.79090262556454,0.8465182378019895,HANCOCK
6,0.1,400,157.36478546293114,0.8575051879179156,HANCOCK
5,0.5,700,175.47353240930076,0.8673540154422303,HANCOCK
3,0.1,1000,164.04927737049738,0.8736552986953536,HANCOCK
5,0.05,700,181.08164347188165,0.8709827666511412,HANCOCK
6,0.25,1000,155.90783377061518,0.8717712177121771,HANCOCK
4,0.1,400,179.1577001416415,0.8733363928407526,HANCOCK
3,0.25,400,169.37087494137407,0.8676982237685406,HANCOCK
4,0.25,1000,177.23238515049823,0.8705089129029279,HANCOCK
0,0.1,100,145.84619546540378,0.8583447021373352,HANCOCK
9,0.05,400,139.1450292864923,0.8654666035054477,HANCOCK
0,0.05,700,185.27961739600028,0.8560677328316086,HANCOCK
5,0.01,700,194.9968995404652,0.8372641509433962,HANCOCK
6,0.05,1000,171.57506813100446,0.8894117647058823,HANCOCK
9,0.25,100,172.995532521494,0.8700304399963104,HANCOCK
7,0.1,400,161.72309093338677,0.8704868390402981,HANCOCK
0,0.01,700,141.1334333191622,0.8631346578366446,HANCOCK
3,0.05,700,159.38286506122037,0.8727022058823529,HANCOCK
9,0.01,100,180.5564561021351,0.8452655889145496,HANCOCK
3,0.01,100,203.10872757259654,0.8690744920993227,HANCOCK
3,0.05,400,152.9292062062348,0.8621323529411765,HANCOCK
3,0.5,400,186.99431032457386,0.8627939142461964,HANCOCK
1,0.25,1000,171.8243243669696,0.8742300266617633,HANCOCK
1,0.5,100,176.63839220729602,0.8596409852033954,HANCOCK
2,0.25,400,185.3492658629471,0.858081836696908,HANCOCK
1,0.5,1000,178.63282356993855,0.8681293195417227,HANCOCK
5,0.25,400,176.172010708321,0.8564562344024401,HANCOCK
2,0.05,1000,169.80200926579167,0.8837962962962963,HANCOCK
2,0.1,100,190.08759329002226,0.8535506402793946,HANCOCK
0,0.01,400,146.96122521784432,0.8631346578366446,HANCOCK
3,0.1,700,159.62418971376763,0.8709086747539483,HANCOCK
2,0.25,1000,188.38760265841987,0.8691908905758193,HANCOCK
7,0.1,700,165.46922179277743,0.8784067085953878,HANCOCK
1,0.25,400,172.63879217895416,0.8582329686494438,HANCOCK
1,0.1,1000,169.59060403214022,0.8924411966202329,HANCOCK
4,0.5,1000,167.76286039956668,0.8667838475415144,HANCOCK
0,0.5,400,176.25178586915587,0.8648101265822785,HANCOCK
5,0.25,700,171.48807216390273,0.858582124041039,HANCOCK
8,0.01,1000,213.6072827672805,0.8925233644859814,HANCOCK
0,0.5,700,174.06320353887048,0.8695512082853855,HANCOCK
9,0.1,1000,196.30448794938178,0.8718473074301295,HANCOCK
2,0.01,700,249.0752688437471,0.8687782805429864,HANCOCK
2,0.1,700,184.40575988306912,0.8691501746216531,HANCOCK
4,0.1,700,173.53075042668834,0.8797613584212942,HANCOCK
2,0.01,1000,249.35276532849332,0.8755656108597285,HANCOCK
4,0.5,700,170.61348785000624,0.8647023451593505,HANCOCK
2,0.01,100,267.58965510710254,0.8552036199095022,HANCOCK
4,0.25,100,204.50516134324113,0.8582248083494967,HANCOCK
5,0.25,100,192.29941610655158,0.858582124041039,HANCOCK
2,0.25,700,188.9529980397705,0.8658581744121459,HANCOCK
1,0.05,100,161.6824063110766,0.8652680652680653,HANCOCK
6,0.01,700,160.92174628419787,0.8706697459584296,HANCOCK
2,0.5,1000,182.91575240108864,0.8642174735773296,HANCOCK
2,0.1,1000,173.8827687423776,0.8731082654249127,HANCOCK
7,0.25,400,172.95639485982636,0.8698850574712643,HANCOCK
8,0.01,100,213.6088338528319,0.8714953271028038,HANCOCK
0,0.25,400,183.70453424332754,0.8588583040827638,HANCOCK
7,0.01,100,188.92745354246236,0.8729792147806005,HANCOCK
7,0.5,1000,186.52138971173758,0.8686475978894751,HANCOCK
0,0.5,100,173.35917065738778,0.861542002301496,HANCOCK
4,0.01,400,154.00726603549344,0.8646788990825688,HANCOCK
5,0.1,1000,172.66518121481596,0.8844740468534681,HANCOCK
1,0.1,400,164.93505091434918,0.873030372231103,HANCOCK
0,0.1,1000,146.39681247283403,0.8790359254206458,HANCOCK
5,0.5,100,174.46818601184725,0.8606038189467844,HANCOCK
8,0.01,700,213.57417004996782,0.8855140186915887,HANCOCK
8,0.05,1000,134.359178037797,0.8799065420560748,HANCOCK
6,0.05,100,161.64767942020202,0.8583529411764705,HANCOCK
5,0.05,400,196.92114532396374,0.8695854680950164,HANCOCK
3,0.1,100,165.1018714975371,0.8585488670176241,HANCOCK
8,0.05,400,149.04919269107577,0.8677570093457944,HANCOCK
2,0.25,100,185.3492658629471,0.858081836696908,HANCOCK
9,0.1,100,202.71099741901483,0.8577596000908885,HANCOCK
6,0.01,100,162.1317326605517,0.859122401847575,HANCOCK
3,0.01,1000,220.38996878737476,0.8826185101580135,HANCOCK
6,0.5,400,177.41059944092234,0.860765287440498,HANCOCK
7,0.25,1000,168.77525277444408,0.8777011494252873,HANCOCK
7,0.05,1000,128.8056343962162,0.875,HANCOCK
4,0.01,1000,135.9401915432807,0.8944954128440367,HANCOCK
4,0.05,700,167.05673970915194,0.8668490652074783,HANCOCK
6,0.5,1000,173.6506927240551,0.8647473452947638,HANCOCK
4,0.1,100,182.00851609743466,0.867370353373107,HANCOCK
4,0.1,1000,173.9913648107559,0.8848095456631482,HANCOCK
7,0.5,700,185.79261991855128,0.8662408590206424,HANCOCK
9,0.05,700,139.27926017155812,0.866887730933207,HANCOCK
6,0.25,400,164.64167098100378,0.8641143911439114,HANCOCK
0,0.01,100,146.97003769796157,0.8631346578366446,HANCOCK
3,0.25,100,169.6531277650807,0.8566196667277055,HANCOCK
0,0.05,1000,181.08315323493574,0.8565380997177798,HANCOCK
4,0.5,100,170.63564962225274,0.8588278828807993,HANCOCK
8,0.1,1000,165.31539133179257,0.8741195182912974,HANCOCK
1,0.1,100,166.41998040645672,0.8636675039963462,HANCOCK
5,0.1,400,172.21248448797803,0.8727606798346348,HANCOCK
8,0.5,100,173.2194580685946,0.8611342015332041,HANCOCK
6,0.1,100,157.9601847957751,0.8575051879179156,HANCOCK
0,0.25,700,176.4258628446555,0.8658784407906891,HANCOCK
1,0.01,700,188.5956289712224,0.8551068883610451,HANCOCK
8,0.25,400,178.70657673416184,0.8566009806642613,HANCOCK
7,0.01,1000,180.59900643226985,0.8868360277136259,HANCOCK
9,0.25,700,172.995532521494,0.8712295913661101,HANCOCK
9,0.01,400,196.55570289798413,0.8545034642032333,HANCOCK
0,0.05,400,187.57124945316122,0.841486359360301,HANCOCK
0,0.1,700,149.9006652851745,0.8756252842201,HANCOCK
7,0.5,100,177.9211258182066,0.8606405628066278,HANCOCK
3,0.05,1000,149.0403570739401,0.8814338235294118,HANCOCK
3,0.01,400,200.4748535836586,0.871331828442438,HANCOCK
3,0.25,700,172.44309796138842,0.870719648416041,HANCOCK
2,0.5,700,172.6364371491681,0.8629251857663728,HANCOCK
7,0.01,400,171.39873676896624,0.8729792147806005,HANCOCK
3,0.5,1000,182.3062157322342,0.8695251267865376,HANCOCK
5,0.5,1000,181.44881016787417,0.8692033843450923,HANCOCK
8,0.25,1000,184.21191450804315,0.8710333980941808,HANCOCK
3,0.25,1000,168.13016652658143,0.8765793810657388,HANCOCK
1,0.01,1000,151.97038332603515,0.8693586698337292,HANCOCK
4,0.05,100,167.58567621839498,0.8600091199270405,HANCOCK
1,0.5,400,183.52554722124574,0.8626095830047776,HANCOCK
1,0.05,400,160.8029309808513,0.8652680652680653,HANCOCK
8,0.1,700,170.28821272518127,0.8677573278800272,HANCOCK
6,0.25,100,160.72110216106103,0.8586715867158672,HANCOCK
5,0.1,100,174.9138459482351,0.8635737253100597,HANCOCK
9,0.1,700,196.18504770266202,0.8686662122244945,HANCOCK
1,0.05,700,164.28786460101836,0.8652680652680653,HANCOCK
4,0.05,400,179.55855562237895,0.8673050615595075,HANCOCK
1,0.01,100,205.78066629747755,0.8551068883610451,HANCOCK
6,0.01,400,157.5577245841412,0.8614318706697459,HANCOCK
9,0.01,700,174.43789607059944,0.8568129330254042,HANCOCK
6,0.5,700,176.50004335764658,0.863786158916148,HANCOCK
9,0.25,400,173.82521032231415,0.8696614703440642,HANCOCK
6,0.01,1000,170.42008794430865,0.8799076212471132,HANCOCK
8,0.5,400,177.23575650832598,0.8615498291308765,HANCOCK
7,0.1,100,165.66712916162487,0.8634987188446308,HANCOCK
1,0.05,1000,153.95369295450604,0.8717948717948718,HANCOCK
9,0.05,1000,139.18843402633044,0.8702036949313122,HANCOCK
9,0.1,400,198.83080709914174,0.8588957055214724,HANCOCK
6,0.1,700,153.88631469207087,0.870186765044962,HANCOCK
7,0.05,400,129.50935016311024,0.8671586715867159,HANCOCK
8,0.25,700,177.44426670214915,0.8628920344157647,HANCOCK
5,0.25,1000,171.48807216390273,0.8564562344024401,HANCOCK
2,0.01,400,251.8505074703051,0.8642533936651584,HANCOCK
1,0.25,100,172.63879217895416,0.8584168428794704,HANCOCK
0,0.1,400,157.9553857407388,0.8678944974988632,HANCOCK
4,0.01,700,132.15144062033815,0.8899082568807339,HANCOCK
5,0.05,1000,181.13610395609874,0.8742431299487657,HANCOCK
9,0.5,400,173.37266170450775,0.8654700222057735,HANCOCK
0,0.25,100,183.70453424332754,0.8585811934232404,HANCOCK
7,0.25,700,170.92048039768284,0.8739310344827587,HANCOCK
4,0.25,400,185.4176246965847,0.8582248083494967,HANCOCK
1,0.1,700,162.8739267110834,0.8894724823018955,HANCOCK
2,0.05,700,170.4996833989099,0.8796296296296297,HANCOCK
5,0.01,400,190.82550268759408,0.8136792452830188,HANCOCK
5,0.05,100,184.31074634779407,0.8630647414997671,HANCOCK
3,0.5,100,179.87411614215102,0.8605348086675888,HANCOCK
0,0.5,1000,179.07199018718072,0.8720368239355581,HANCOCK
2,0.05,100,167.64965955124495,0.8712962962962963,HANCOCK
5,0.01,100,204.0702307655386,0.8066037735849056,HANCOCK
